id,y
0,0.009723117
1,0.048468806
2,0.799497
3,0.64067334
4,0.7772487
5,0.2246006
6,0.87019855
7,0.83995587
8,0.81336623
9,0.14683984
10,0.30136687
11,0.0937481
12,0.69159096
13,0.111650825
14,0.09004153
15,0.9965733
16,0.2069198
17,0.97477424
18,0.7754128
19,0.8145321
20,0.4437003
21,0.9524845
22,0.64932704
23,0.6660639
24,0.8498466
25,0.9020347
26,0.13784167
27,0.9940427
28,0.12903786
29,0.9035139
30,0.92846185
31,0.1821819
32,0.029365009
33,0.044284966
34,0.78318906
35,0.9652443
36,0.78128344
37,0.8865405
38,0.5511766
39,0.06353557
40,0.8828753
41,0.12661335
42,0.117721975
43,0.9136853
44,0.31311685
45,0.958423
46,0.46282008
47,0.039174374
48,0.9773291
49,0.9018937
50,0.99570364
51,0.95554185
52,0.052848477
53,0.112265
54,0.46537736
55,0.15022974
56,0.7220343
57,0.98153013
58,0.9572421
59,0.94899154
60,0.01585047
61,0.12659547
62,0.8526334
63,0.2910193
64,0.9242602
65,0.08150954
66,0.9456467
67,0.66428524
68,0.5366277
