Id,y
10000,2000.0
10001,2001.0
10002,2002.0
10003,2003.0
10004,2004.0
10005,2005.0
10006,2006.0
10007,2007.0
10008,2008.0
10009,2009.0
10010,2010.0
10011,2011.0
10012,2012.0
10013,2013.0
10014,2014.0
10015,2015.0
10016,2016.0
10017,2017.0
10018,2018.0
10019,2019.0
10020,2020.0
10021,2021.0
10022,2022.0
10023,2023.0
10024,2024.0
10025,2025.0
10026,2026.0
10027,2027.0
10028,2028.0
10029,2029.0
10030,2030.0
10031,2031.0
10032,2032.0
10033,2033.0
10034,2034.0
10035,2035.0
10036,2036.0
10037,2037.0
10038,2038.0
10039,2039.0
10040,2040.0
10041,2041.0
10042,2042.0
10043,2043.0
10044,2044.0
10045,2045.0
10046,2046.0
10047,2047.0
10048,2048.0
10049,2049.0
10050,2050.0
10051,2051.0
10052,2052.0
10053,2053.0
10054,2054.0
10055,2055.0
10056,2056.0
10057,2057.0
10058,2058.0
10059,2059.0
10060,2060.0
10061,2061.0
10062,2062.0
10063,2063.0
10064,2064.0
10065,2065.0
10066,2066.0
10067,2067.0
10068,2068.0
10069,2069.0
10070,2070.0
10071,2071.0
10072,2072.0
10073,2073.0
10074,2074.0
10075,2075.0
10076,2076.0
10077,2077.0
10078,2078.0
10079,2079.0
10080,2080.0
10081,2081.0
10082,2082.0
10083,2083.0
10084,2084.0
10085,2085.0
10086,2086.0
10087,2087.0
10088,2088.0
10089,2089.0
10090,2090.0
10091,2091.0
10092,2092.0
10093,2093.0
10094,2094.0
10095,2095.0
10096,2096.0
10097,2097.0
10098,2098.0
10099,2099.0
10100,2100.0
10101,2101.0
10102,2102.0
10103,2103.0
10104,2104.0
10105,2105.0
10106,2106.0
10107,2107.0
10108,2108.0
10109,2109.0
10110,2110.0
10111,2111.0
10112,2112.0
10113,2113.0
10114,2114.0
10115,2115.0
10116,2116.0
10117,2117.0
10118,2118.0
10119,2119.0
10120,2120.0
10121,2121.0
10122,2122.0
10123,2123.0
10124,2124.0
10125,2125.0
10126,2126.0
10127,2127.0
10128,2128.0
10129,2129.0
10130,2130.0
10131,2131.0
10132,2132.0
10133,2133.0
10134,2134.0
10135,2135.0
10136,2136.0
10137,2137.0
10138,2138.0
10139,2139.0
10140,2140.0
10141,2141.0
10142,2142.0
10143,2143.0
10144,2144.0
10145,2145.0
10146,2146.0
10147,2147.0
10148,2148.0
10149,2149.0
10150,2150.0
10151,2151.0
10152,2152.0
10153,2153.0
10154,2154.0
10155,2155.0
10156,2156.0
10157,2157.0
10158,2158.0
10159,2159.0
10160,2160.0
10161,2161.0
10162,2162.0
10163,2163.0
10164,2164.0
10165,2165.0
10166,2166.0
10167,2167.0
10168,2168.0
10169,2169.0
10170,2170.0
10171,2171.0
10172,2172.0
10173,2173.0
10174,2174.0
10175,2175.0
10176,2176.0
10177,2177.0
10178,2178.0
10179,2179.0
10180,2180.0
10181,2181.0
10182,2182.0
10183,2183.0
10184,2184.0
10185,2185.0
10186,2186.0
10187,2187.0
10188,2188.0
10189,2189.0
10190,2190.0
10191,2191.0
10192,2192.0
10193,2193.0
10194,2194.0
10195,2195.0
10196,2196.0
10197,2197.0
10198,2198.0
10199,2199.0
10200,2200.0
10201,2201.0
10202,2202.0
10203,2203.0
10204,2204.0
10205,2205.0
10206,2206.0
10207,2207.0
10208,2208.0
10209,2209.0
10210,2210.0
10211,2211.0
10212,2212.0
10213,2213.0
10214,2214.0
10215,2215.0
10216,2216.0
10217,2217.0
10218,2218.0
10219,2219.0
10220,2220.0
10221,2221.0
10222,2222.0
10223,2223.0
10224,2224.0
10225,2225.0
10226,2226.0
10227,2227.0
10228,2228.0
10229,2229.0
10230,2230.0
10231,2231.0
10232,2232.0
10233,2233.0
10234,2234.0
10235,2235.0
10236,2236.0
10237,2237.0
10238,2238.0
10239,2239.0
10240,2240.0
10241,2241.0
10242,2242.0
10243,2243.0
10244,2244.0
10245,2245.0
10246,2246.0
10247,2247.0
10248,2248.0
10249,2249.0
10250,2250.0
10251,2251.0
10252,2252.0
10253,2253.0
10254,2254.0
10255,2255.0
10256,2256.0
10257,2257.0
10258,2258.0
10259,2259.0
10260,2260.0
10261,2261.0
10262,2262.0
10263,2263.0
10264,2264.0
10265,2265.0
10266,2266.0
10267,2267.0
10268,2268.0
10269,2269.0
10270,2270.0
10271,2271.0
10272,2272.0
10273,2273.0
10274,2274.0
10275,2275.0
10276,2276.0
10277,2277.0
10278,2278.0
10279,2279.0
10280,2280.0
10281,2281.0
10282,2282.0
10283,2283.0
10284,2284.0
10285,2285.0
10286,2286.0
10287,2287.0
10288,2288.0
10289,2289.0
10290,2290.0
10291,2291.0
10292,2292.0
10293,2293.0
10294,2294.0
10295,2295.0
10296,2296.0
10297,2297.0
10298,2298.0
10299,2299.0
10300,2300.0
10301,2301.0
10302,2302.0
10303,2303.0
10304,2304.0
10305,2305.0
10306,2306.0
10307,2307.0
10308,2308.0
10309,2309.0
10310,2310.0
10311,2311.0
10312,2312.0
10313,2313.0
10314,2314.0
10315,2315.0
10316,2316.0
10317,2317.0
10318,2318.0
10319,2319.0
10320,2320.0
10321,2321.0
10322,2322.0
10323,2323.0
10324,2324.0
10325,2325.0
10326,2326.0
10327,2327.0
10328,2328.0
10329,2329.0
10330,2330.0
10331,2331.0
10332,2332.0
10333,2333.0
10334,2334.0
10335,2335.0
10336,2336.0
10337,2337.0
10338,2338.0
10339,2339.0
10340,2340.0
10341,2341.0
10342,2342.0
10343,2343.0
10344,2344.0
10345,2345.0
10346,2346.0
10347,2347.0
10348,2348.0
10349,2349.0
10350,2350.0
10351,2351.0
10352,2352.0
10353,2353.0
10354,2354.0
10355,2355.0
10356,2356.0
10357,2357.0
10358,2358.0
10359,2359.0
10360,2360.0
10361,2361.0
10362,2362.0
10363,2363.0
10364,2364.0
10365,2365.0
10366,2366.0
10367,2367.0
10368,2368.0
10369,2369.0
10370,2370.0
10371,2371.0
10372,2372.0
10373,2373.0
10374,2374.0
10375,2375.0
10376,2376.0
10377,2377.0
10378,2378.0
10379,2379.0
10380,2380.0
10381,2381.0
10382,2382.0
10383,2383.0
10384,2384.0
10385,2385.0
10386,2386.0
10387,2387.0
10388,2388.0
10389,2389.0
10390,2390.0
10391,2391.0
10392,2392.0
10393,2393.0
10394,2394.0
10395,2395.0
10396,2396.0
10397,2397.0
10398,2398.0
10399,2399.0
10400,2400.0
10401,2401.0
10402,2402.0
10403,2403.0
10404,2404.0
10405,2405.0
10406,2406.0
10407,2407.0
10408,2408.0
10409,2409.0
10410,2410.0
10411,2411.0
10412,2412.0
10413,2413.0
10414,2414.0
10415,2415.0
10416,2416.0
10417,2417.0
10418,2418.0
10419,2419.0
10420,2420.0
10421,2421.0
10422,2422.0
10423,2423.0
10424,2424.0
10425,2425.0
10426,2426.0
10427,2427.0
10428,2428.0
10429,2429.0
10430,2430.0
10431,2431.0
10432,2432.0
10433,2433.0
10434,2434.0
10435,2435.0
10436,2436.0
10437,2437.0
10438,2438.0
10439,2439.0
10440,2440.0
10441,2441.0
10442,2442.0
10443,2443.0
10444,2444.0
10445,2445.0
10446,2446.0
10447,2447.0
10448,2448.0
10449,2449.0
10450,2450.0
10451,2451.0
10452,2452.0
10453,2453.0
10454,2454.0
10455,2455.0
10456,2456.0
10457,2457.0
10458,2458.0
10459,2459.0
10460,2460.0
10461,2461.0
10462,2462.0
10463,2463.0
10464,2464.0
10465,2465.0
10466,2466.0
10467,2467.0
10468,2468.0
10469,2469.0
10470,2470.0
10471,2471.0
10472,2472.0
10473,2473.0
10474,2474.0
10475,2475.0
10476,2476.0
10477,2477.0
10478,2478.0
10479,2479.0
10480,2480.0
10481,2481.0
10482,2482.0
10483,2483.0
10484,2484.0
10485,2485.0
10486,2486.0
10487,2487.0
10488,2488.0
10489,2489.0
10490,2490.0
10491,2491.0
10492,2492.0
10493,2493.0
10494,2494.0
10495,2495.0
10496,2496.0
10497,2497.0
10498,2498.0
10499,2499.0
10500,2500.0
